Service PCN,NSN,COVID Critical Status,COVID Core Status,FSC,NIIN,Description,LoB,Sub-LoB,CITS Channel,Oracle Channel,NPA Code,NPA Name,CITS Customer,Oracle Customer,Contract Number,Prime/Non-Prime,Sales,Quantity,FY,Month,FYP,MONTHP,OP Description,OP Grouping,JS Grouping,Textile Grouping,Textile PGC,WI Category,WI Sub-Category,WI Point Size,WI Color,Marketing Main Category,Marketing Sub Category
,6545-01-465-1823,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1823,First Aid Kit - 50 Person,Commodity,C-Medical,Commercial Wholesalers,Oracle Channel N/A,OKO,"NEWVIEW OKLAHOMA, INC",LC Industries,Oracle Customer N/A,NON-Contract Data,NON-Contract Data,13774.32,,2018,Jun,2018,Jun,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1823,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1823,First Aid Kit - 50 Person,Commodity,C-Medical,Commercial Wholesalers,Oracle Channel N/A,OKO,"NEWVIEW OKLAHOMA, INC",LC Industries,Oracle Customer N/A,NON-Contract Data,NON-Contract Data,9401.52,,2018,Jul,2018,Jul,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1823,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1823,First Aid Kit - 50 Person,Commodity,C-Medical,Commercial Wholesalers,Oracle Channel N/A,OKO,"NEWVIEW OKLAHOMA, INC",LC Industries,Oracle Customer N/A,NON-Contract Data,NON-Contract Data,4154.16,,2018,Jan,2018,Jan,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1823,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1823,First Aid Kit - 50 Person,Commodity,C-Medical,Commercial Wholesalers,Oracle Channel N/A,OKO,"NEWVIEW OKLAHOMA, INC",LC Industries,Oracle Customer N/A,NON-Contract Data,NON-Contract Data,1093.1999999999998,,2018,Feb,2018,Feb,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1823,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1823,First Aid Kit - 50 Person,Commodity,C-Medical,Commercial Wholesalers,Oracle Channel N/A,OKO,"NEWVIEW OKLAHOMA, INC",LC Industries,Oracle Customer N/A,NON-Contract Data,NON-Contract Data,7215.12,,2018,Dec,2018,Dec,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1823,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1823,First Aid Kit - 50 Person,Commodity,C-Medical,Commercial Wholesalers,Oracle Channel N/A,OKO,"NEWVIEW OKLAHOMA, INC",LC Industries,Oracle Customer N/A,NON-Contract Data,NON-Contract Data,3935.52,,2018,Aug,2018,Aug,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1823,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1823,First Aid Kit - 50 Person,Commodity,C-Medical,Commercial Wholesalers,Oracle Channel N/A,OKO,"NEWVIEW OKLAHOMA, INC",LC Industries,Oracle Customer N/A,NON-Contract Data,NON-Contract Data,5466.0,,2018,Apr,2018,Apr,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1823,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1823,First Aid Kit - 50 Person,Commodity,C-Medical,E-Commerce,Oracle Channel N/A,OKO,"NEWVIEW OKLAHOMA, INC",GSA - Region 7,Oracle Customer N/A,NON-Contract Data,NON-Contract Data,3498.24,,2018,Oct,2018,Oct,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1823,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1823,First Aid Kit - 50 Person,Commodity,C-Medical,Commercial Distributors,Oracle Channel N/A,OKO,"NEWVIEW OKLAHOMA, INC",Grainger,Oracle Customer N/A,NON-Contract Data,NON-Contract Data,218.64,,2018,Jan,2018,Jan,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1823,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1823,First Aid Kit - 50 Person,Commodity,C-Medical,Commercial Distributors,Oracle Channel N/A,OKO,"NEWVIEW OKLAHOMA, INC",Embassy Products & Logistics,Oracle Customer N/A,NON-Contract Data,NON-Contract Data,1967.76,,2018,Nov,2018,Nov,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1823,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1823,First Aid Kit - 50 Person,Commodity,C-Medical,Commercial Distributors,Oracle Channel N/A,OKO,"NEWVIEW OKLAHOMA, INC","CAPP, Inc.",Oracle Customer N/A,NON-Contract Data,NON-Contract Data,218.64,,2018,Oct,2018,Oct,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1823,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1823,First Aid Kit - 50 Person,Commodity,C-Medical,Commercial Distributors,Oracle Channel N/A,OKO,"NEWVIEW OKLAHOMA, INC","CAPP, Inc.",Oracle Customer N/A,NON-Contract Data,NON-Contract Data,218.64,,2018,Aug,2018,Aug,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1823,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1823,First Aid Kit - 50 Person,Commodity,C-Medical,BSC Stock,Oracle Channel N/A,OKO,"NEWVIEW OKLAHOMA, INC","Beacon Lighthouse, Inc.",Oracle Customer N/A,NON-Contract Data,NON-Contract Data,218.64,,2018,Feb,2018,Feb,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1800,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1800,First Aid Kit - 15 Person,Commodity,C-Medical,Commercial Wholesalers,Oracle Channel N/A,OKO,"NEWVIEW OKLAHOMA, INC",LC Industries,Oracle Customer N/A,NON-Contract Data,NON-Contract Data,186.42,,2018,Sep,2018,Sep,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1800,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1800,First Aid Kit - 15 Person,Commodity,C-Medical,Commercial Wholesalers,Oracle Channel N/A,OKO,"NEWVIEW OKLAHOMA, INC",LC Industries,Oracle Customer N/A,NON-Contract Data,NON-Contract Data,6990.749999999999,,2018,Oct,2018,Oct,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1800,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1800,First Aid Kit - 15 Person,Commodity,C-Medical,Commercial Wholesalers,Oracle Channel N/A,OKO,"NEWVIEW OKLAHOMA, INC",LC Industries,Oracle Customer N/A,NON-Contract Data,NON-Contract Data,372.84,,2018,Nov,2018,Nov,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1800,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1800,First Aid Kit - 15 Person,Commodity,C-Medical,Commercial Wholesalers,Oracle Channel N/A,OKO,"NEWVIEW OKLAHOMA, INC",LC Industries,Oracle Customer N/A,NON-Contract Data,NON-Contract Data,4287.66,,2018,May,2018,May,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1800,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1800,First Aid Kit - 15 Person,Commodity,C-Medical,Commercial Wholesalers,Oracle Channel N/A,OKO,"NEWVIEW OKLAHOMA, INC",LC Industries,Oracle Customer N/A,NON-Contract Data,NON-Contract Data,4660.5,,2018,Mar,2018,Mar,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1800,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1800,First Aid Kit - 15 Person,Commodity,C-Medical,Commercial Wholesalers,Oracle Channel N/A,OKO,"NEWVIEW OKLAHOMA, INC",LC Industries,Oracle Customer N/A,NON-Contract Data,NON-Contract Data,652.4699999999999,,2018,Jul,2018,Jul,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1800,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1800,First Aid Kit - 15 Person,Commodity,C-Medical,Commercial Wholesalers,Oracle Channel N/A,OKO,"NEWVIEW OKLAHOMA, INC",LC Industries,Oracle Customer N/A,NON-Contract Data,NON-Contract Data,932.1,,2018,Jan,2018,Jan,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1800,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1800,First Aid Kit - 15 Person,Commodity,C-Medical,Commercial Wholesalers,Oracle Channel N/A,OKO,"NEWVIEW OKLAHOMA, INC",LC Industries,Oracle Customer N/A,NON-Contract Data,NON-Contract Data,838.89,,2018,Feb,2018,Feb,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1800,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1800,First Aid Kit - 15 Person,Commodity,C-Medical,Commercial Wholesalers,Oracle Channel N/A,OKO,"NEWVIEW OKLAHOMA, INC",LC Industries,Oracle Customer N/A,NON-Contract Data,NON-Contract Data,2796.3,,2018,Dec,2018,Dec,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1800,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1800,First Aid Kit - 15 Person,Commodity,C-Medical,Commercial Wholesalers,Oracle Channel N/A,OKO,"NEWVIEW OKLAHOMA, INC",LC Industries,Oracle Customer N/A,NON-Contract Data,NON-Contract Data,1211.73,,2018,Apr,2018,Apr,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1800,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1800,First Aid Kit - 15 Person,Commodity,C-Medical,Commercial Distributors,Oracle Channel N/A,OKO,"NEWVIEW OKLAHOMA, INC",Grainger,Oracle Customer N/A,NON-Contract Data,NON-Contract Data,1398.15,,2018,Sep,2018,Sep,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1800,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1800,First Aid Kit - 15 Person,Commodity,C-Medical,Commercial Distributors,Oracle Channel N/A,OKO,"NEWVIEW OKLAHOMA, INC",Grainger,Oracle Customer N/A,NON-Contract Data,NON-Contract Data,372.84,,2018,May,2018,May,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1800,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1800,First Aid Kit - 15 Person,Commodity,C-Medical,Commercial Distributors,Oracle Channel N/A,OKO,"NEWVIEW OKLAHOMA, INC",Grainger,Oracle Customer N/A,NON-Contract Data,NON-Contract Data,559.26,,2018,Jun,2018,Jun,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1800,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1800,First Aid Kit - 15 Person,Commodity,C-Medical,Commercial Distributors,Oracle Channel N/A,OKO,"NEWVIEW OKLAHOMA, INC",Grainger,Oracle Customer N/A,NON-Contract Data,NON-Contract Data,1211.73,,2018,Jul,2018,Jul,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1800,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1800,First Aid Kit - 15 Person,Commodity,C-Medical,Commercial Distributors,Oracle Channel N/A,OKO,"NEWVIEW OKLAHOMA, INC",Grainger,Oracle Customer N/A,NON-Contract Data,NON-Contract Data,279.63,,2018,Feb,2018,Feb,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1800,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1800,First Aid Kit - 15 Person,Commodity,C-Medical,Commercial Distributors,Oracle Channel N/A,OKO,"NEWVIEW OKLAHOMA, INC",Grainger,Oracle Customer N/A,NON-Contract Data,NON-Contract Data,1491.36,,2018,Aug,2018,Aug,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1800,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1800,First Aid Kit - 15 Person,Commodity,C-Medical,Commercial Distributors,Oracle Channel N/A,OKO,"NEWVIEW OKLAHOMA, INC",Grainger,Oracle Customer N/A,NON-Contract Data,NON-Contract Data,186.42,,2018,Apr,2018,Apr,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1800,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1800,First Aid Kit - 15 Person,Commodity,C-Medical,Commercial Distributors,Oracle Channel N/A,OKO,"NEWVIEW OKLAHOMA, INC","Caprice Electronics, Inc.",Oracle Customer N/A,NON-Contract Data,NON-Contract Data,466.05,,2018,Nov,2018,Nov,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1800,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1800,First Aid Kit - 15 Person,Commodity,C-Medical,Commercial Distributors,Oracle Channel N/A,OKO,"NEWVIEW OKLAHOMA, INC","Caprice Electronics, Inc.",Oracle Customer N/A,NON-Contract Data,NON-Contract Data,93.21,,2018,Feb,2018,Feb,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1800,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1800,First Aid Kit - 15 Person,Commodity,C-Medical,Commercial Distributors,Oracle Channel N/A,OKO,"NEWVIEW OKLAHOMA, INC","Caprice Electronics, Inc.",Oracle Customer N/A,NON-Contract Data,NON-Contract Data,93.21,,2018,Aug,2018,Aug,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-465-1800,COVID-19 Critical,Non COVID-19 Core,6545,01-465-1800,First Aid Kit - 15 Person,Commodity,C-Medical,Commercial Distributors,Oracle Channel N/A,OKO,"NEWVIEW OKLAHOMA, INC","CAPP, Inc.",Oracle Customer N/A,NON-Contract Data,NON-Contract Data,838.89,,2018,Aug,2018,Aug,NON OP Product,NON OP Group,First Aid,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Safety Supplies,First Aid Kits
,6545-01-425-4663,COVID-19 Critical,Non COVID-19 Core,6545,01-425-4663,Body Fluids Barrier Kit,Commodity,C-Medical,Commercial Distributors,Oracle Channel N/A,OKO,"NEWVIEW OKLAHOMA, INC",WECsys,Oracle Customer N/A,NON-Contract Data,NON-Contract Data,337.8,,2018,Mar,2018,Mar,NON OP Product,NON OP Group,NON JS Group,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Medical & Surgical Supplies,Medical Supplies
,6545-01-425-4663,COVID-19 Critical,Non COVID-19 Core,6545,01-425-4663,Body Fluids Barrier Kit,Commodity,C-Medical,Commercial Distributors,Oracle Channel N/A,OKO,"NEWVIEW OKLAHOMA, INC",WECsys,Oracle Customer N/A,NON-Contract Data,NON-Contract Data,225.2,,2018,Jun,2018,Jun,NON OP Product,NON OP Group,NON JS Group,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Medical & Surgical Supplies,Medical Supplies
,6545-01-425-4663,COVID-19 Critical,Non COVID-19 Core,6545,01-425-4663,Body Fluids Barrier Kit,Commodity,C-Medical,Commercial Distributors,Oracle Channel N/A,OKO,"NEWVIEW OKLAHOMA, INC",WECsys,Oracle Customer N/A,NON-Contract Data,NON-Contract Data,112.6,,2018,Jul,2018,Jul,NON OP Product,NON OP Group,NON JS Group,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Medical & Surgical Supplies,Medical Supplies
,6545-01-425-4663,COVID-19 Critical,Non COVID-19 Core,6545,01-425-4663,Body Fluids Barrier Kit,Commodity,C-Medical,Commercial Distributors,Oracle Channel N/A,OKO,"NEWVIEW OKLAHOMA, INC",Premier and Companies (Premier Supply),Oracle Customer N/A,NON-Contract Data,NON-Contract Data,270.24,,2018,Aug,2018,Aug,NON OP Product,NON OP Group,NON JS Group,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Medical & Surgical Supplies,Medical Supplies
,6545-01-425-4663,COVID-19 Critical,Non COVID-19 Core,6545,01-425-4663,Body Fluids Barrier Kit,Commodity,C-Medical,Commercial Distributors,Oracle Channel N/A,OKO,"NEWVIEW OKLAHOMA, INC",Noble Supply & Logistics,Oracle Customer N/A,NON-Contract Data,NON-Contract Data,22.52,,2018,Jun,2018,Jun,NON OP Product,NON OP Group,NON JS Group,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Medical & Surgical Supplies,Medical Supplies
,6545-01-425-4663,COVID-19 Critical,Non COVID-19 Core,6545,01-425-4663,Body Fluids Barrier Kit,Commodity,C-Medical,Commercial Distributors,Oracle Channel N/A,OKO,"NEWVIEW OKLAHOMA, INC",MSC Industrial Supply Co.,Oracle Customer N/A,NON-Contract Data,NON-Contract Data,22.52,,2018,May,2018,May,NON OP Product,NON OP Group,NON JS Group,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Medical & Surgical Supplies,Medical Supplies
,6545-01-425-4663,COVID-19 Critical,Non COVID-19 Core,6545,01-425-4663,Body Fluids Barrier Kit,Commodity,C-Medical,Commercial Distributors,Oracle Channel N/A,OKO,"NEWVIEW OKLAHOMA, INC",MSC Industrial Supply Co.,Oracle Customer N/A,NON-Contract Data,NON-Contract Data,22.52,,2018,Aug,2018,Aug,NON OP Product,NON OP Group,NON JS Group,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Medical & Surgical Supplies,Medical Supplies
,6545-01-425-4663,COVID-19 Critical,Non COVID-19 Core,6545,01-425-4663,Body Fluids Barrier Kit,Commodity,C-Medical,Commercial Distributors,Oracle Channel N/A,OKO,"NEWVIEW OKLAHOMA, INC",MSC Industrial Supply Co.,Oracle Customer N/A,NON-Contract Data,NON-Contract Data,56.3,,2018,Apr,2018,Apr,NON OP Product,NON OP Group,NON JS Group,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Medical & Surgical Supplies,Medical Supplies
,6545-01-425-4663,COVID-19 Critical,Non COVID-19 Core,6545,01-425-4663,Body Fluids Barrier Kit,Commodity,C-Medical,Commercial Distributors,Oracle Channel N/A,OKO,"NEWVIEW OKLAHOMA, INC",ICMC (dba Postal Products Unlimited),Oracle Customer N/A,NON-Contract Data,NON-Contract Data,67.56,,2018,Mar,2018,Mar,NON OP Product,NON OP Group,NON JS Group,NON Textile Product,NON Textile Product,NON WI Product,NON WI Product,NON WI Product,NON WI Product,Medical & Surgical Supplies,Medical Supplies
